home_win_rate,home_draw_rate,home_avg_goals_scored,home_avg_goals_conceded,home_goal_diff,home_ppg,home_home_win_rate,home_shots_avg,home_sot_avg,away_win_rate,away_draw_rate,away_avg_goals_scored,away_avg_goals_conceded,away_goal_diff,away_ppg,away_away_win_rate,away_shots_avg,away_sot_avg,win_rate_diff,ppg_diff,goal_diff_diff,attack_vs_defense,defense_vs_attack,result
0.449438202247191,0.2247191011235955,1.4775280898876404,1.398876404494382,0.07865168539325842,1.5730337078651686,0.5617977528089888,14.573033707865168,5.146067415730337,0.37857142857142856,0.2,1.4214285714285715,1.4857142857142858,-0.06428571428571428,1.3357142857142856,0.3142857142857143,12.571428571428571,4.25,0.07086677367576244,0.23731942215088297,0.1429373996789727,-0.00818619582664537,0.022552166934189488,0
0.10526315789473684,0.2631578947368421,0.9473684210526315,2.1578947368421053,-1.2105263157894737,0.5789473684210527,0.05263157894736842,9.894736842105264,3.3421052631578947,0.6067415730337079,0.24157303370786518,2.146067415730337,1.0674157303370786,1.0786516853932584,2.061797752808989,0.4943820224719101,17.882022471910112,6.117977528089888,-0.5014784151389711,-1.4828503843879361,-2.289178001182732,-0.12004730928444707,-0.011827321111768097,2
0.6312849162011173,0.19553072625698323,2.016759776536313,0.9720670391061452,1.0446927374301676,2.089385474860335,0.7078651685393258,15.502793296089385,5.29608938547486,0.2905027932960894,0.18994413407821228,1.0670391061452513,1.5921787709497206,-0.5251396648044693,1.0614525139664805,0.23595505617977527,10.731843575418994,3.7150837988826817,0.34078212290502785,1.0279329608938546,1.5698324022346368,0.4245810055865924,0.0949720670391061,0
0.29775280898876405,0.2752808988764045,1.0561797752808988,1.3932584269662922,-0.33707865168539325,1.1685393258426966,0.3595505617977528,11.601123595505618,3.8258426966292136,0.3651685393258427,0.3258426966292135,1.5112359550561798,1.4157303370786516,0.09550561797752809,1.4213483146067416,0.3258426966292135,14.219101123595506,5.01123595505618,-0.06741573033707865,-0.252808988764045,-0.43258426966292135,-0.3595505617977528,0.1179775280898876,2
0.449438202247191,0.23595505617977527,1.696629213483146,1.353932584269663,0.34269662921348315,1.5842696629213484,0.5617977528089888,13.696629213483146,4.775280898876405,0.14912280701754385,0.22807017543859648,0.9210526315789473,1.9824561403508771,-1.0614035087719298,0.6754385964912281,0.14035087719298245,10.894736842105264,3.710526315789474,0.3003153952296471,0.9088310664301203,1.404100137985413,-0.28582692686773115,-0.43287995269071566,0
0.3142857142857143,0.24285714285714285,1.2142857142857142,1.5642857142857143,-0.35,1.1857142857142857,0.35714285714285715,11.535714285714286,3.8285714285714287,0.34285714285714286,0.2571428571428571,1.3714285714285714,1.6357142857142857,-0.2642857142857143,1.2857142857142858,0.3,13.071428571428571,4.635714285714286,-0.02857142857142858,-0.10000000000000009,-0.08571428571428569,-0.4214285714285715,-0.19285714285714284,1
0.3258426966292135,0.2303370786516854,1.348314606741573,1.6348314606741574,-0.28651685393258425,1.2078651685393258,0.3595505617977528,11.780898876404494,3.8820224719101124,0.47752808988764045,0.19662921348314608,1.5393258426966292,1.3426966292134832,0.19662921348314608,1.6292134831460674,0.39325842696629215,12.410112359550562,4.415730337078652,-0.15168539325842695,-0.4213483146067416,-0.4831460674157303,0.00561797752808979,-0.09550561797752821,2
0.3707865168539326,0.23595505617977527,1.5056179775280898,1.4550561797752808,0.05056179775280899,1.348314606741573,0.42696629213483145,11.365168539325843,4.365168539325842,0.3146067415730337,0.33146067415730335,1.2696629213483146,1.3258426966292134,-0.056179775280898875,1.2752808988764044,0.29213483146067415,11.887640449438202,4.140449438202247,0.0561797752808989,0.0730337078651686,0.10674157303370786,0.1797752808988764,-0.1853932584269662,0
0.4606741573033708,0.2696629213483146,1.696629213483146,1.2134831460674158,0.48314606741573035,1.651685393258427,0.4943820224719101,14.46629213483146,5.207865168539326,0.6853932584269663,0.17415730337078653,2.331460674157303,0.9044943820224719,1.4269662921348314,2.230337078651685,0.5955056179775281,16.764044943820224,6.179775280898877,-0.2247191011235955,-0.5786516853932582,-0.943820224719101,0.7921348314606741,1.1179775280898874,2
0.2543859649122807,0.21052631578947367,1.280701754385965,1.8157894736842106,-0.5350877192982456,0.9736842105263158,0.3333333333333333,10.412280701754385,3.789473684210526,0.43820224719101125,0.16853932584269662,1.7584269662921348,1.4943820224719102,0.2640449438202247,1.4831460674157304,0.3595505617977528,13.353932584269662,5.02808988764045,-0.18381628227873054,-0.5094618568894146,-0.7991326631184703,-0.2136802680859453,-0.05736250739207582,1
0.3651685393258427,0.3258426966292135,1.5112359550561798,1.4157303370786516,0.09550561797752809,1.4213483146067416,0.4044943820224719,14.219101123595506,5.01123595505618,0.449438202247191,0.2247191011235955,1.4775280898876404,1.398876404494382,0.07865168539325842,1.5730337078651686,0.33707865168539325,14.573033707865168,5.146067415730337,-0.0842696629213483,-0.151685393258427,0.016853932584269662,0.1123595505617978,0.061797752808988804,0
0.3146067415730337,0.33146067415730335,1.2696629213483146,1.3258426966292134,-0.056179775280898875,1.2752808988764044,0.33707865168539325,11.887640449438202,4.140449438202247,0.3258426966292135,0.2303370786516854,1.348314606741573,1.6348314606741574,-0.28651685393258425,1.2078651685393258,0.29213483146067415,11.780898876404494,3.8820224719101124,-0.011235955056179803,0.0674157303370786,0.23033707865168537,-0.3651685393258428,0.022471910112359605,2
